Role Track Example Name|Assumed Lv|Question Set|Question ID|Question Type|example_answer_bad|example_answer_good|example_answer_mid|grading_rubrics|parsed_question_id|question_name|judge_verdict|judge_score|judge_reasons_json|meta_cache_id|meta_work_id|meta_group_key|meta_row_index|meta_group_context_id|meta_model|meta_temperature|meta_created_at_utc
Environmental Sustainability Analyst|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|B|6|Behavioral ​|I usually just tell people that my way is the standard way of doing things because I have more experience in that area. I don't really like to argue with people, so if they don't listen, I just do my part of the work my way and let them do their part their way. We usually just merge the work at the end.|During a data collection phase, a peer wanted to record notes manually on paper. I explained that using a shared digital document would allow us to analyze the data in real-time and reduce the chance of losing information. I showed them how the mobile app worked, and once they saw it saved time, they were happy to switch to my digital approach.|I once worked with a student who wanted to use a different software than the one I preferred for our project. I told them that I was already very good at using my software and that it would be faster for both of us if we just used that one. They eventually agreed because they didn't have a strong preference either way.|Question intent check: Good: The candidate understands that persuasion is about demonstrating value and building consensus. They show they can use logic and evidence to influence others positively. Mid: The candidate sees persuasion as a matter of convenience or personal preference. They focus more on getting their way than on what is best for the project. Bad: The candidate does not understand how to influence others or lacks the desire to collaborate on a unified approach. They show a tendency toward working in silos. Structure check: Good: The response identifies the conflicting ideas, the reasoning used for the change, and the final positive outcome. It is a well-structured narrative of professional influence. Mid: The response describes a situation where they got their way but doesn't clearly explain the process of persuasion. The structure is simple and lacks detail. Bad: The response is disorganized and does not show a clear resolution. It suggests a lack of skill in navigating interpersonal dynamics on a team. Depth check: Good: The candidate provides specific reasons for their approach and describes the peer's reaction. This level of detail shows a high degree of social awareness and tactical thinking. Mid: The candidate's explanation is surface-level and lacks specific details about the conversation. It shows they can communicate but not necessarily persuade effectively. Bad: The response is very brief and provides no insight into the candidate's communication style. It lacks any evidence of a successful professional interaction. Clarity check: Good: The candidate communicates their ideas with professional clarity. The logic of their persuasion is easy for the interviewer to understand and evaluate. Mid: The candidate is mostly clear but uses some informal language. The response is easy to follow but lacks the polish of a strong professional answer. Bad: The response is confusing and fails to explain how the candidate actually convinced their peer. The interviewer is left with a poor impression of the candidate's communication skills. Relevance to role: Good: This response demonstrates the communication and teamwork skills necessary for a successful junior professional. They show they can lead from within a peer group. Mid: This response suggests the candidate can work with others but may rely on seniority or ease rather than logic to influence peers. They meet basic entry-level standards. Bad: This response indicates that the candidate may struggle to integrate into a team that requires shared workflows. Their lack of collaborative spirit is a concern for the project.|6|Can you tell me about a time you had to convince a peer to adopt your approach to a task instead of their own?|PASS|92|[\"Rubrics correctly include all five required sections and internal performance labels.\", \"Questions are high-quality, single-sentence interrogatives with junior-level scope.\", \"Strong, actionable differentiation between performance levels in all example answers.\", \"The role acronym appears in multiple rubric sections, violating a negative constraint.\"]|fc911f5e7cfb5dab5f5cb446bb2e6612e2c7478f|a9ecc418c6b61cb241a9209078fb2798a5aac9e9|Environmental Sustainability Analyst|215|9427309006e3a4ddb04e96d8baadc68df849466a|gemini-3-flash-preview|1.0|2026-02-20T16:42:05.527110Z
Environmental Sustainability Analyst|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|B|7|Behavioral ​|When my project goals changed, I was very frustrated because I had already done a lot of work that was now useless. I kept working on the old goal for a few more days just to finish what I started before I finally moved on to the new task. It took me a long time to catch up with the rest of the team.|Halfway through a research project, the client decided they wanted to focus on a different geographic region than we had originally planned. I immediately paused my current data search, reorganized my folders to separate the old files, and created a new research plan for the new region. This allowed me to pivot quickly without losing any of the work I had already done.|My manager once told me that the deadline for a report was moved up by three days, so I had to work faster to finish it. I spent a few extra hours in the office that week and focused only on the most important parts of the document. I managed to get it done on time, even though it was a bit stressful for me.|Question intent check: Good: The candidate demonstrates adaptability and a professional attitude toward shifting priorities. They show they can manage their emotions and reorganize their work efficiently. Mid: The candidate shows they can react to change but lacks a proactive strategy for managing it. They focus more on the effort required than on the process of adjusting. Bad: The candidate shows a lack of flexibility and a resistance to change. They demonstrate an inability to prioritize the needs of the project over their own personal frustrations. Structure check: Good: The response clearly outlines the change, the candidate's immediate organizational response, and the final outcome. It shows a logical approach to a disruptive event. Mid: The response describes the change and the fact that they worked harder, but doesn't explain how they reorganized their task load. The structure is a bit simplistic. Bad: The response focuses on the candidate's feelings rather than their actions. It lacks a clear sequence of events and does not show a successful resolution. Depth check: Good: The candidate mentions specific actions like reorganizing folders and creating a new plan. This shows they have a structured way of thinking about project management. Mid: The candidate provides some general details about working more hours but doesn't describe any specific changes in their workflow. The answer is somewhat lacking in substance. Bad: The response is very short and provides no detail about how the candidate actually handled the change. It suggests a lack of experience with professional project environments. Clarity check: Good: The candidate explains the situation and their response in clear, professional language. They communicate their ability to remain calm and focused under pressure. Mid: The candidate's explanation is mostly clear but a bit repetitive. They could have been more concise in describing their reaction to the change. Bad: The response is muddled and focuses on irrelevant details. The candidate fails to communicate a clear plan or a positive professional attitude. Relevance to role: Good: This response shows the candidate has the resilience and organizational skills needed for a dynamic work environment. They are well-prepared for the realities of the job. Mid: This response suggests the candidate can handle change but may find it stressful or difficult to manage independently. They meet the basic requirements for a junior role. Bad: This response indicates that the candidate may have difficulty keeping up with the changing needs of a project. Their lack of adaptability would be a hindrance to the team.|7|Could you describe a time when a project goal changed suddenly and how you adjusted your work to meet the new requirement?|PASS|92|[\"Rubrics correctly include all five required sections and internal performance labels.\", \"Questions are high-quality, single-sentence interrogatives with junior-level scope.\", \"Strong, actionable differentiation between performance levels in all example answers.\", \"The role acronym appears in multiple rubric sections, violating a negative constraint.\"]|fc911f5e7cfb5dab5f5cb446bb2e6612e2c7478f|a9ecc418c6b61cb241a9209078fb2798a5aac9e9|Environmental Sustainability Analyst|216|9427309006e3a4ddb04e96d8baadc68df849466a|gemini-3-flash-preview|1.0|2026-02-20T16:42:05.527110Z
Environmental Sustainability Analyst|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|B|8|Specific|I don't really have a specific process for finding trends because I think the data usually speaks for itself. I just look through the rows of numbers until I see something that looks interesting or different from the rest. I don't think it is necessary to use complex tools or charts for basic analysis tasks.|I start by cleaning the data to remove duplicates and errors, then I use pivot tables in Excel to group the data by different time periods or categories. After that, I create line graphs to visualize the changes over time and calculate the percentage change between key dates. This helps me identify the most significant trends that need to be highlighted in my final summary.|I usually look at the data in a spreadsheet and try to sort the columns to see which numbers are the highest and lowest. I might make a few charts to see if there is a pattern that stands out to me. Once I find a trend, I write it down and show it to my team to see if they agree with my findings.|Question intent check: Good: The candidate shows they have a logical and repeatable process for data analysis. They understand that analysis involves both preparation and visualization to find meaningful insights. Mid: The candidate has a basic understanding of analysis but relies more on unstructured observation than on a defined workflow. They show a limited use of analytical tools. Bad: The candidate lacks a fundamental understanding of how to perform quantitative analysis. They do not value the use of systematic methods or tools to ensure accuracy. Structure check: Good: The candidate provides a step-by-step explanation of their workflow, from cleaning to visualization and reporting. This shows they have a structured way of approaching their work. Mid: The candidate mentions a few things they do with data but doesn't present them as a coherent process. The response is a bit fragmented and harder to follow logically. Bad: The response is a single statement that lacks any sense of procedure. It does not provide any information about how the candidate actually performs an analysis task. Depth check: Good: The candidate mentions specific tools like pivot tables and line graphs and explains why they use them. This demonstrates a practical, junior-level technical competency. Mid: The candidate's explanation is very high-level and lacks specific details about the methods they use. It is a safe but unremarkable answer that doesn't show much technical depth. Bad: The response is extremely brief and provides no technical or procedural detail. It suggests a lack of experience or interest in the analytical core of the job. Clarity check: Good: The candidate's explanation is very clear and uses professional terminology appropriately. They describe their technical process in a way that is easy for a non-expert to follow. Mid: The candidate's explanation is mostly clear but uses some vague phrasing. Some parts of the process are described in a way that is a bit confusing or redundant. Bad: The response is vague and doesn't clearly state what the candidate actually does. The language is unprofessional or overly simplistic for a technical task. Relevance to role: Good: This response shows the candidate has the fundamental analytical skills required for the project. They can be trusted to handle basic data tasks with minimal supervision. Mid: This response suggests the candidate can perform simple analyses but may need guidance on more complex datasets. They are at an acceptable entry-level stage. Bad: This response indicates that the candidate's analytical work may be unreliable or lack depth. They do not demonstrate the necessary technical habits for this role.|8|Can you walk me through your process for performing a quantitative analysis on a new dataset to identify trends or patterns?|PASS|92|[\"Rubrics correctly include all five required sections and internal performance labels.\", \"Questions are high-quality, single-sentence interrogatives with junior-level scope.\", \"Strong, actionable differentiation between performance levels in all example answers.\", \"The role acronym appears in multiple rubric sections, violating a negative constraint.\"]|fc911f5e7cfb5dab5f5cb446bb2e6612e2c7478f|a9ecc418c6b61cb241a9209078fb2798a5aac9e9|Environmental Sustainability Analyst|217|9427309006e3a4ddb04e96d8baadc68df849466a|gemini-3-flash-preview|1.0|2026-02-20T16:42:05.527110Z
Environmental Sustainability Analyst|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|B|9|Specific|I just use the examples from old projects that we have done in the past because I assume the standards haven't changed much since then. It is much faster to copy what has already been approved than to spend time searching for new rules every time. I only look for new guidelines if someone tells me I have to.|I always begin by searching official government or industry body websites to ensure I am looking at the most current version of any regulations. I then cross-reference these with our internal project wiki and check with a senior teammate to verify my interpretation. This three-step process ensures that my work is always compliant with the latest standards and internal expectations.|I usually search for the specific guidelines on the internet and download the most recent PDF that looks like it is from an official source. I try to read through the main sections to see how they apply to my current project. If I am really unsure about something, I might ask a coworker for help with the document.|Question intent check: Good: The candidate understands the importance of working with accurate and current information. They show a proactive and thorough approach to research and compliance. Mid: The candidate shows a basic awareness of the need for standards but has a less rigorous process for verifying their information. They rely on single sources or past experience. Bad: The candidate shows a disregard for professional standards and a lack of diligence in their research. They are willing to use outdated information to save time. Structure check: Good: The response describes a clear, multi-step process for finding and verifying information. The candidate explains why they include each step in their research workflow. Mid: The response mentions a few things they do when researching but doesn't present a cohesive strategy. The structure of the answer is a bit disorganized. Bad: The response lacks any sense of structure or organization. It suggests a lazy or haphazard approach to an important professional responsibility. Depth check: Good: The candidate mentions specific types of sources like government websites and internal wikis. They show they understand the difference between finding information and verifying it. Mid: The candidate's explanation is surface-level and doesn't provide many details on how they ensure the information they find is correct. It is a basic, functional answer. Bad: The response is very short and provides no detail about the candidate's actual research habits. It provides no evidence of competence in information management. Clarity check: Good: The candidate explains their research process in clear, professional language. Their response is easy to follow and gives the interviewer confidence in their work habits. Mid: The candidate is mostly clear but uses some repetitive language. The response is understandable but lacks the polish of a strong professional answer. Bad: The response is vague and difficult to interpret. The candidate fails to explain their process in a way that would give an interviewer confidence in their skills. Relevance to role: Good: This response shows the candidate has the research skills and attention to detail necessary for the project. They demonstrate the professionalism required for a junior role. Mid: This response suggests the candidate can perform basic research but may need guidance on which sources are the most reliable. They show potential but need some training. Bad: This response indicates a lack of readiness for professional tasks. Their approach to research would likely lead to errors or compliance issues for the team.|9|How do you go about finding and verifying the current standards or guidelines relevant to a specific technical task you are assigned?|PASS|92|[\"Rubrics correctly include all five required sections and internal performance labels.\", \"Questions are high-quality, single-sentence interrogatives with junior-level scope.\", \"Strong, actionable differentiation between performance levels in all example answers.\", \"The role acronym appears in multiple rubric sections, violating a negative constraint.\"]|fc911f5e7cfb5dab5f5cb446bb2e6612e2c7478f|a9ecc418c6b61cb241a9209078fb2798a5aac9e9|Environmental Sustainability Analyst|218|9427309006e3a4ddb04e96d8baadc68df849466a|gemini-3-flash-preview|1.0|2026-02-20T16:42:05.527110Z
Environmental Sustainability Analyst|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|B|10|Situational​|I would just pick the task that I find more interesting or easier to finish and focus all of my energy on that one first. I wouldn't say anything to the other manager because I don't want to admit that I can't handle the workload. I would just turn in the other task whenever I eventually find the time to finish it.|I would first review the requirements for both tasks to estimate how long each will take to complete. Then, I would speak with both project managers together to explain the conflict and ask which task should take ultimate priority based on the team's goals. This transparent communication allows me to manage my time effectively while ensuring the most critical work is finished first.|I would try to work on both tasks at the same time and see if I can get them both done by the end of the day. If I realize I can't finish them, I would send an email to both managers letting them know that I am struggling to meet the deadline. I would hope that one of them would offer me an extension on my work.|Question intent check: Good: The candidate demonstrates strong communication and prioritization skills. They show they understand how to manage stakeholder expectations in a professional and proactive manner. Mid: The candidate shows a willingness to work hard but lacks a strategic approach to managing their time or their managers. They are reactive rather than proactive in their communication. Bad: The candidate shows poor judgment and a lack of transparency. They avoid communication and fail to take responsibility for managing their professional commitments. Structure check: Good: The candidate outlines a clear sequence of actions: analysis, communication, and resolution. The logic of their approach to conflict management is very easy to follow. Mid: The response lists a few possible actions but doesn't present them as a coherent or effective plan. The logic is a bit scattered and lacks a clear strategy. Bad: The response is a single, poorly thought-out decision that lacks any professional logic. It does not offer a constructive solution to the workload problem presented. Depth check: Good: The candidate mentions specific strategies like time estimation and facilitating a joint discussion between managers. This shows they have a high level of professional maturity. Mid: The candidate's answer is a bit generic and doesn't provide much detail on how they would actually handle the conversation with their managers. It is a safe but unremarkable response. Bad: The response lacks any detail or reflection on the situation. It indicates a very passive and unprofessional approach to handling workplace pressure and deadlines. Clarity check: Good: The candidate explains their thought process clearly and professionally. They communicate a sense of reliability and competence in their ability to handle conflicting demands. Mid: The candidate is mostly clear but their response is a bit brief. They could have provided more detail on how they would evaluate the priority of the tasks themselves. Bad: The response is vague and doesn't clearly state a professional plan of action. The candidate's lack of clarity suggests they would struggle to manage their time effectively. Relevance to role: Good: This response shows the candidate is a responsible professional who can handle the typical pressures of a project-based role. They are well-suited for a junior position. Mid: This response suggests the candidate is a hard worker but may need help learning how to manage their time and communicate with supervisors. They meet basic expectations. Bad: This response indicates that the candidate would likely struggle in a work environment with multiple projects. Their lack of communication would create risks for the team's deadlines.|10|What would you do to manage your workload if two different project managers assigned you high-priority tasks due on the same day?|PASS|92|[\"Rubrics correctly include all five required sections and internal performance labels.\", \"Questions are high-quality, single-sentence interrogatives with junior-level scope.\", \"Strong, actionable differentiation between performance levels in all example answers.\", \"The role acronym appears in multiple rubric sections, violating a negative constraint.\"]|fc911f5e7cfb5dab5f5cb446bb2e6612e2c7478f|a9ecc418c6b61cb241a9209078fb2798a5aac9e9|Environmental Sustainability Analyst|219|9427309006e3a4ddb04e96d8baadc68df849466a|gemini-3-flash-preview|1.0|2026-02-20T16:42:05.527110Z
Teacher|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|A|1|Behavioral ​|I usually don't have disagreements with people because I prefer to work alone whenever possible to avoid drama. If a teammate tries to argue with me, I just ignore them and do my own part of the job exactly how I think it should be done. This prevents the conflict from getting worse and ensures my tasks are completed correctly.|During a group project, a teammate and I disagreed on the best way to format our final report for the stakeholder. I suggested we meet briefly to discuss our perspectives, where I listened to their concerns about clarity and shared my ideas on visual impact. We ultimately compromised by using their structure while incorporating my visual aids, which resulted in a project that was well-received by the team.|I once worked with someone who wanted to do things differently than I did regarding our project timeline. We talked about it for a few minutes and I eventually just agreed to do it their way so we could finish on time. It was a bit frustrating, but the work got done without any more arguments occurring between us.|Question intent check: Good: The candidate demonstrates active listening and a collaborative mindset toward solving interpersonal issues. Mid: The candidate shows a passive approach to conflict, opting to yield rather than finding a constructive middle ground. Bad: The candidate displays an avoidant or dismissive attitude that would be detrimental to a healthy team environment.\\nStructure check: Good: The response follows a clear narrative path from the conflict to the specific actions taken and the final result. Mid: The response is somewhat linear but lacks detail on the specific communication strategies used during the resolution. Bad: The response is fragmented and does not provide a coherent story about how the situation was managed.\\nDepth check: Good: The candidate reflects on why the compromise was effective and how it benefited the project as a whole. Mid: The candidate provides a surface-level description of the event without explaining the reasoning behind their actions. Bad: The candidate offers no reflection or depth, suggesting they have not learned from the experience.\\nClarity check: Good: The language is professional and the explanation of the disagreement is easy to follow without unnecessary tangents. Mid: The candidate uses vague terms and does not clearly define what the actual disagreement was about. Bad: The answer is confusing and fails to convey a clear message about the candidate's conflict resolution skills.\\nRelevance to role: Good: The answer shows the candidate can handle the social complexities of working in a professional team for the job. Mid: The answer indicates the candidate can survive in a team but may not contribute to a positive culture. Bad: The answer suggests the candidate is not suited for roles requiring consistent collaboration and communication.|1|Tell me about a time you had a disagreement with a teammate and how you went about resolving it?|PASS|98|[\"All required question IDs are present and unique.\", \"Questions are professionally formatted and level-appropriate.\", \"Rubrics strictly adhere to the five-section format with internal Good/Mid/Bad labels.\", \"Strong differentiation between example answer quality levels.\"]|103d98e3dc0a680acff3387d1d9a080a2625efed|24a17b7031a5f44444ba94164fd0fb0a01bdac8c|Teacher|220|29369188a20ba817ec2bd34f71d66614fd1ea740|gemini-3-flash-preview|1.0|2026-02-20T16:42:06.306588Z
Teacher|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|A|2|Behavioral ​|I try very hard not to make mistakes, but if something goes wrong, it is usually because the instructions I was given were not very clear. If I notice a mistake, I usually just wait to see if anyone else notices it before I spend time trying to fix it. Most of the time, the errors are so small that they don't even matter for the final outcome of the job.|In my previous internship, I accidentally sent an incomplete data report to a stakeholder before double-checking the final figures. As soon as I realized the error, I contacted the stakeholder to apologize and informed my supervisor of the situation. I then stayed late to correct the data and resubmitted the accurate report within an hour, ensuring minimal disruption to the project.|I once forgot to include a few documents in a package I was preparing for the team's weekly meeting. I noticed it right as the meeting started, so I quickly ran back to my desk to print them out and brought them in late. It was a small mistake, but I fixed it as fast as I could so everyone had what they needed.|Question intent check: Good: The candidate takes full ownership of the mistake and prioritizes immediate correction and communication. Mid: The candidate fixes the error but does not show a proactive approach to communicating the issue to others. Bad: The candidate avoids responsibility and demonstrates a lack of accountability for their own work quality.\\nStructure check: Good: The response identifies the mistake, the immediate reaction, the corrective action, and the final result clearly. Mid: The response focuses mostly on the mistake itself and provides limited detail on the steps taken to prevent it from happening again. Bad: The response is disorganized and fails to show a clear timeline of events from error to resolution.\\nDepth check: Good: The candidate explains the impact of the mistake and shows they understand the importance of accuracy in their role. Mid: The candidate treats the mistake as a minor inconvenience and does not reflect on personal growth or process improvement. Bad: The candidate provides no insight into their thinking and seems to dismiss the importance of the error.\\nClarity check: Good: The candidate uses direct and honest language to describe the situation without making excuses for the failure. Mid: The candidate's explanation is a bit repetitive and could be more concise in describing the corrective steps. Bad: The response is defensive and uses unclear language that makes it difficult to understand what actually happened.\\nRelevance to role: Good: The answer demonstrates the integrity and attention to detail required for a junior professional in the job. Mid: The answer shows basic competence but lacks the high level of accountability expected for the project. Bad: The response suggests a lack of professional maturity and a potential risk to the team's work standards.|2|Describe a time when you realized you made a mistake at work and what steps you took to correct it?|PASS|98|[\"All required question IDs are present and unique.\", \"Questions are professionally formatted and level-appropriate.\", \"Rubrics strictly adhere to the five-section format with internal Good/Mid/Bad labels.\", \"Strong differentiation between example answer quality levels.\"]|103d98e3dc0a680acff3387d1d9a080a2625efed|24a17b7031a5f44444ba94164fd0fb0a01bdac8c|Teacher|221|29369188a20ba817ec2bd34f71d66614fd1ea740|gemini-3-flash-preview|1.0|2026-02-20T16:42:06.306588Z
Teacher|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|A|3|Specific|I don't really have a specific process for preparation because I prefer to be spontaneous and adapt to the room when I arrive. I usually just grab whatever materials are available right before the session starts and hope for the best. Planning too much ahead of time makes the session feel too stiff and less natural for the participants.|I begin my preparation by reviewing the objectives of the session and creating a checklist of all necessary documents and digital assets. Two days before the event, I verify that all equipment is functioning and that any printed materials are organized in the order they will be used. Finally, I do a dry run of the presentation to ensure the flow is logical and that I can answer potential questions from the participants.|I usually look over the plan the night before and make sure I have all the files saved on my laptop. I try to print out a few copies of the main handouts just in case someone needs them during the session. It is a pretty simple process that helps me feel a bit more prepared for the team project.|Question intent check: Good: The candidate shows a structured and disciplined approach to preparation that minimizes the risk of technical or logistical failure. Mid: The candidate performs basic preparation but lacks a comprehensive checklist or a validation step. Bad: The candidate relies on improvisation and fails to acknowledge the importance of professional preparation.\\nStructure check: Good: The candidate provides a step-by-step timeline of their preparation process from start to finish. Mid: The response mentions a few tasks but does not present them as a cohesive or repeatable workflow. Bad: The response is vague and does not provide any concrete steps that the interviewer can evaluate.\\nDepth check: Good: The candidate explains the reasoning behind their preparation, such as the need for redundancy with printed materials. Mid: The candidate describes what they do but does not explain why those actions are important for the success of the session. Bad: The candidate provides no detail and seems to underestimate the complexity of organizing professional materials.\\nClarity check: Good: The explanation is logical and uses clear, professional terminology to describe the workflow. Mid: The candidate uses casual language and does not sound as prepared or professional as expected for the job. Bad: The candidate's answer is confusing and suggests they do not actually have a preparation routine.\\nRelevance to role: Good: The answer demonstrates the organizational skills and reliability necessary for delivering high-quality sessions in the job. Mid: The answer shows the candidate can handle simple tasks but might struggle with more complex organizational needs. Bad: The answer indicates a lack of professionalism that could lead to disorganized and ineffective outcomes for the project.|3|Walk me through the steps you take to prepare for a session to ensure all materials are ready and organized?|PASS|98|[\"All required question IDs are present and unique.\", \"Questions are professionally formatted and level-appropriate.\", \"Rubrics strictly adhere to the five-section format with internal Good/Mid/Bad labels.\", \"Strong differentiation between example answer quality levels.\"]|103d98e3dc0a680acff3387d1d9a080a2625efed|24a17b7031a5f44444ba94164fd0fb0a01bdac8c|Teacher|222|29369188a20ba817ec2bd34f71d66614fd1ea740|gemini-3-flash-preview|1.0|2026-02-20T16:42:06.306588Z
Teacher|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|A|4|Specific|I assume that if someone has a problem, they will come to me and ask for help whenever they need it. I don't think it is necessary to monitor people constantly because they should be responsible for their own progress and goals. If the final project fails, then I will know that they were not doing their work correctly.|I use a combination of regular check-in meetings and a simple tracking spreadsheet to record key milestones achieved by each individual. During our sessions, I ask open-ended questions to assess their understanding and provide immediate feedback on their performance. This allows me to adjust my support style in real-time and ensure that everyone is staying on track to meet our project deadlines.|I mostly just talk to the people I am working with and ask them if they are doing okay with their tasks. If they say they are confused, I try to explain things again, but I don't really write anything down or track it formally. It seems to work well enough for the smaller projects I have been involved in.|Question intent check: Good: The candidate shows a proactive and systematic approach to monitoring progress and providing feedback. Mid: The candidate relies on informal check-ins and lacks a clear method for documenting or measuring success. Bad: The candidate is hands-off and does not take responsibility for ensuring the individuals they support succeed.\\nStructure check: Good: The answer details the tools used, the frequency of monitoring, and the response to identified issues. Mid: The answer is a bit disorganized and focuses only on verbal communication without any structural support. Bad: The response is very brief and does not describe a process or a logical flow of actions.\\nDepth check: Good: The candidate explains the value of real-time adjustments and how they help maintain the project's overall momentum. Mid: The candidate describes a very basic interaction model that lacks professional depth or reasoning. Bad: The candidate shows no understanding of why monitoring is a critical part of the job.\\nClarity check: Good: The response is easy to follow and clearly defines the candidate's role in the progress-tracking cycle. Mid: The candidate uses repetitive phrases and does not clearly state how they know if someone is actually improving. Bad: The answer is vague and does not provide enough information for the interviewer to assess their skills.\\nRelevance to role: Good: The answer aligns with the need for data-driven and supportive interaction in the job. Mid: The answer shows a friendly approach but lacks the rigor required for professional progress tracking. Bad: The answer suggests a lack of engagement that would likely lead to missed goals for the team.|4|How do you monitor the progress of individuals you are supporting to ensure they are meeting their specific goals?|PASS|98|[\"All required question IDs are present and unique.\", \"Questions are professionally formatted and level-appropriate.\", \"Rubrics strictly adhere to the five-section format with internal Good/Mid/Bad labels.\", \"Strong differentiation between example answer quality levels.\"]|103d98e3dc0a680acff3387d1d9a080a2625efed|24a17b7031a5f44444ba94164fd0fb0a01bdac8c|Teacher|223|29369188a20ba817ec2bd34f71d66614fd1ea740|gemini-3-flash-preview|1.0|2026-02-20T16:42:06.306588Z
Teacher|Junior\\n0 to 2 years of experience or fresh graduate\\nUnderstands fundamental concepts relevant to the role and basic professional practices\\nHas completed academic projects, internships, or collaborated with team members or stakeholders\\nNot expected to independently own high-level strategy or lead large-scale initiatives end-to-end|A|5|Situational​|I would keep going with the plan exactly as I wrote it because the information is important and they need to hear it regardless of their mood. It is the participants' responsibility to pay attention and stay engaged during the session, not my job to entertain them. I spent a lot of time preparing the activity, so I wouldn't want to change it at the last minute.|If I noticed engagement was low, I would pause the activity and ask the participants for quick feedback on which parts are confusing or less interesting. Based on their input, I would pivot to a more interactive format, such as a small-group discussion or a practical hands-on exercise, to re-energize the room. I believe it is more important to meet the needs of the participants than to strictly follow a pre-written plan.|I would probably try to speak a little louder or use more hand gestures to try and get their attention back on the material. If that didn't work, I would maybe skip a few slides and move to the end of the activity a bit earlier than planned. It is hard to keep everyone interested all the time during a long project session.|Question intent check: Good: The candidate demonstrates flexibility and a participant-centered approach to delivering content. Mid: The candidate tries to fix the problem with superficial changes but doesn't address the underlying cause of disengagement. Bad: The candidate is rigid and blames the participants for the failure of the activity.\\nStructure check: Good: The response outlines a clear process: identifying the issue, seeking feedback, and implementing a specific change. Mid: The response is a bit reactive and lacks a clear strategy for how to transition between different activity styles. Bad: The response is one-dimensional and shows no intention of changing the candidate's behavior based on the situation.\\nDepth check: Good: The candidate understands the trade-off between sticking to a plan and achieving the actual goal of participant understanding. Mid: The candidate shows a basic awareness of engagement but doesn't offer sophisticated solutions for re-engaging a group. Bad: The candidate lacks empathy and fails to see the value of adapting to the audience's needs.\\nClarity check: Good: The explanation is concise and paints a clear picture of how the candidate handles pressure in a live setting. Mid: The candidate's suggestions are somewhat vague and could be interpreted in many different ways. Bad: The answer is blunt and shows a lack of professional communication skills.\\nRelevance to role: Good: The answer shows the candidate can handle the dynamic nature of group sessions in the job effectively. Mid: The answer suggests the candidate might struggle when things don't go exactly as planned. Bad: The answer indicates a level of rigidity that would be inappropriate for a role requiring group interaction.|5|How would you adjust if you were in the middle of a planned activity and realized the participants were not engaged?|PASS|98|[\"All required question IDs are present and unique.\", \"Questions are professionally formatted and level-appropriate.\", \"Rubrics strictly adhere to the five-section format with internal Good/Mid/Bad labels.\", \"Strong differentiation between example answer quality levels.\"]|103d98e3dc0a680acff3387d1d9a080a2625efed|24a17b7031a5f44444ba94164fd0fb0a01bdac8c|Teacher|224|29369188a20ba817ec2bd34f71d66614fd1ea740|gemini-3-flash-preview|1.0|2026-02-20T16:42:06.306588Z
